transaction_id,close_date,operation,kind,place,barrio,department_market,city_market,area_m2,area_basis,bedrooms,terminal_ask,ask_currency,ask_usd_sale_date_fx,close_price,close_currency,close_usd_sale_date_fx,fx_sale_date,close_usd_per_m2,ask_to_close_pct,reported_equals_ask,reported_below_ask,deal_records,deal_record_kept,in_ask_to_close_base,held_out_because,source,mls_id
1110,2025-11-17,rent,casa,Asunción,Seminario,Asunción,,290,built,4,6000000,PYG,851.42,6600000,PYG,936.56,7047.055,3,10,0,0,1,1,1,,remax,143063204-50
1385,2025-11-17,rent,departamento,Asunción,Recoleta,Asunción,,55,land,1,700,USD,700,4928000,PYG,699.3,7047.055,13,-0.1,0,0,1,1,0,cross-currency,remax,143097001-83
1598,2025-11-17,rent,local,"Ciudad del Este, Alto Paraná",,Alto Paraná,Ciudad del Este,,,,6000000,PYG,851.42,6000000,PYG,851.42,7047.055,,0,1,0,1,1,1,,remax,143050192-9
1831,2025-11-17,rent,local,"Ciudad del Este, Alto Paraná",,Alto Paraná,Ciudad del Este,,,,1300000,PYG,184.47,1300000,PYG,184.47,7047.055,,0,1,0,1,1,1,,remax,114001094-4
2623,2025-11-17,rent,casa,"Ciudad del Este, Alto Paraná",,Alto Paraná,Ciudad del Este,150,built,3,7000000,PYG,993.32,7000000,PYG,993.32,7047.055,7,0,1,0,1,1,1,,remax,143050014-110
3234,2025-11-17,sale,terreno,"Ñemby, Central",,Central,Ñemby,360,land,,120000000,PYG,17028.39,120000000,PYG,17028.39,7047.055,47,0,1,0,1,1,1,,remax,143054111-66
3613,2025-11-17,rent,casa,"Mariano Roque Alonso, Central",,Central,Mariano Roque Alonso,100,built,2,2600000,PYG,368.95,2600000,PYG,368.95,7047.055,4,0,1,0,1,1,1,,remax,143026189-15
3666,2025-11-17,rent,duplex,Asunción,Sajonia,Asunción,,79,built,2,3500000,PYG,496.66,3500000,PYG,496.66,7047.055,6,0,1,0,1,1,1,,remax,143014167-84
309522,2025-11-17,rent,casa,"San Lorenzo, Central",,Central,San Lorenzo,400,built,3,4000000,PYG,567.61,3000000,PYG,425.71,7047.055,1,-25,0,1,1,1,1,,remax,143036130-2
312008,2025-11-17,rent,casa,"Luque, Central",,Central,Luque,70,built,3,2750000,PYG,390.23,2750000,PYG,390.23,7047.055,6,0,1,0,1,1,1,,remax,114006111-6
32,2025-11-18,sale,terreno,"Santa Rita, Alto Paraná",,Alto Paraná,,405,built,,20000,USD,20000,140000000,PYG,19833.09,7058.91,49,-0.835,0,0,1,1,0,cross-currency,remax,143065028-42
280,2025-11-18,rent,departamento,Asunción,Mburucuyá,Asunción,,171,built,4,1450,USD,1450,1450,USD,1450,7058.91,8,0,1,0,1,1,1,,remax,143098027-85
320,2025-11-18,sale,departamento,"Encarnación, Itapúa",,Itapúa,Encarnación,46,land,1,78761,USD,78761,555265050,PYG,78661.59,7058.91,1718,-0.126,0,0,1,1,0,cross-currency,remax,143011008-368
356,2025-11-18,sale,terreno,"Santa Rita, Alto Paraná",,Alto Paraná,,405,built,,20500,USD,20500,143500000,PYG,20328.92,7058.91,50,-0.835,0,0,1,1,0,cross-currency,remax,143065028-41
460,2025-11-18,sale,terreno,Asunción,Recoleta,Asunción,,,,,324000,USD,324000,2283552000,PYG,323499.24,7058.91,,-0.155,0,0,1,1,0,cross-currency,remax,143097025-10
2100,2025-11-18,sale,departamento,Asunción,Ciudad Nueva,Asunción,,104,land,2,100000,USD,100000,712050000,PYG,100872.51,7058.91,970,0.873,0,0,1,1,0,cross-currency,remax,143098054-35
2894,2025-11-18,rent,local,Asunción,San Vicente,Asunción,,,,,1700000,PYG,240.83,1700000,PYG,240.83,7058.91,,0,1,0,1,1,1,,remax,143080203-22
3272,2025-11-18,rent,duplex,"Fernando de la Mora, Central",,Central,Fernando de la Mora,160,built,3,7500000,PYG,1062.49,7500000,PYG,1062.49,7058.91,7,0,1,0,1,1,1,,remax,143061056-125
3517,2025-11-18,rent,departamento,"Fernando de la Mora, Central",,Central,Fernando de la Mora,15,land,1,1200000,PYG,170,1200000,PYG,170,7058.91,11,0,1,0,1,1,1,,remax,143025222-4
4125,2025-11-18,rent,deposito,"San Lorenzo, Central",,Central,San Lorenzo,330,built,,8500000,PYG,1204.15,8000000,PYG,1133.32,7058.91,3,-5.882,0,1,1,1,1,,remax,143096013-24
4312,2025-11-18,rent,duplex,Asunción,Las Mercedes,Asunción,,146,built,3,4800000,PYG,679.99,4500000,PYG,637.49,7058.91,4,-6.25,0,1,1,1,1,,remax,143098031-46
4389,2025-11-18,rent,casa,"Fernando de la Mora, Central",,Central,Fernando de la Mora,200,built,3,3700000,PYG,524.16,3700000,PYG,524.16,7058.91,3,0,1,0,1,1,1,,remax,143025004-110
4406,2025-11-18,rent,duplex,"Luque, Central",,Central,Luque,384,land,3,4000000,PYG,566.66,4000000,PYG,566.66,7058.91,1,0,1,0,1,1,1,,remax,143080203-21
378,2025-11-19,sale,terreno,"Tomás Romero Pereira, Itapúa",,Itapúa,,,,,103000,USD,103000,726150000,PYG,103448.87,7019.41,,0.436,0,0,1,1,0,cross-currency,remax,143011003-422
815,2025-11-19,sale,casa,Asunción,Terminal,Asunción,,220,built,4,880000000,PYG,125366.66,800000000,PYG,113969.69,7019.41,518,-9.091,0,1,1,1,1,,remax,143014133-83
1114,2025-11-19,sale,duplex,"San Antonio, Central",,Central,San Antonio,100,built,2,360000000,PYG,51286.36,350000000,PYG,49861.74,7019.41,499,-2.778,0,1,1,1,1,,remax,143061061-89
1192,2025-11-19,sale,terreno,"San Bernardino, Cordillera",,Cordillera,San Bernardino,2103,land,,330000000,PYG,47012.5,330000000,PYG,47012.5,7019.41,22,0,1,0,1,1,1,,remax,143106004-13
2410,2025-11-19,rent,deposito,"Encarnación, Itapúa",,Itapúa,Encarnación,,,,9000000,PYG,1282.16,9000000,PYG,1282.16,7019.41,,0,1,0,1,1,1,,remax,143011007-2129
2766,2025-11-19,sale,terreno,"Itá, Central",,Central,Itá,30062,land,,495000000,PYG,70518.75,430000000,PYG,61258.71,7019.41,2,-13.131,0,1,1,1,1,,remax,143019096-2
3159,2025-11-19,sale,casa,Asunción,Terminal,Asunción,,220,built,4,880000000,PYG,125366.66,800000000,PYG,113969.69,7019.41,518,-9.091,0,1,1,1,1,,remax,143098109-45
3702,2025-11-19,rent,departamento,Asunción,General Díaz,Asunción,,44,built,,2200000,PYG,313.42,2200000,PYG,313.42,7019.41,7,0,1,0,1,1,1,,remax,143063190-395
3857,2025-11-19,rent,casa,"Santa Rita, Alto Paraná",,Alto Paraná,,120,built,1,2000000,PYG,284.92,2000000,PYG,284.92,7019.41,2,0,1,0,1,1,1,,remax,143065026-195
4416,2025-11-19,sale,terreno,"Hernandarias, Alto Paraná",,Alto Paraná,Hernandarias,,,,230000000,PYG,32766.29,230000000,PYG,32766.29,7019.41,,0,1,0,1,1,1,,remax,143050055-128
66,2025-11-20,sale,departamento,"Hernandarias, Alto Paraná",,Alto Paraná,Hernandarias,65,land,3,51475,USD,51475,495174820,PYG,70585.48,7015.25,1078,37.126,0,0,1,1,0,cross-currency,remax,143050091-38
916,2025-11-20,sale,casa,Asunción,Obrero,Asunción,,180,built,3,80000,USD,80000,560000000,PYG,79826.09,7015.25,443,-0.217,0,0,1,1,0,cross-currency,remax,143063091-92
979,2025-11-20,rent,local,"Fernando de la Mora, Central",,Central,Fernando de la Mora,97,built,,3500000,PYG,498.91,3500000,PYG,498.91,7015.25,5,0,1,0,1,1,1,,remax,143071054-507
1007,2025-11-20,sale,departamento,Asunción,Bella Vista,Asunción,,107,land,2,199847,USD,199847,1404924410,PYG,200267.19,7015.25,1872,0.21,0,0,1,1,0,cross-currency,remax,143098009-671
1459,2025-11-20,rent,local,Asunción,Ciudad Nueva,Asunción,,245,built,,10000000,PYG,1425.47,10000000,PYG,1425.47,7015.25,6,0,1,0,1,1,1,,remax,143098128-238
1523,2025-11-20,rent,oficina,"Ciudad del Este, Alto Paraná",,Alto Paraná,Ciudad del Este,14,built,,1800000,PYG,256.58,1800000,PYG,256.58,7015.25,18,0,1,0,1,1,1,,remax,143050002-213
1590,2025-11-20,rent,local,Asunción,Ciudad Nueva,Asunción,,245,built,,10000000,PYG,1425.47,10000000,PYG,1425.47,7015.25,6,0,1,0,1,1,1,,remax,143014125-238
1913,2025-11-20,sale,rural,"Puerto Casado, Alto Paraguay",,Alto Paraguay,,,,,2812150800,PYG,400862.52,2812150800,PYG,400862.52,7015.25,,0,1,0,1,1,1,,remax,143078013-54
2672,2025-11-20,rent,departamento,Asunción,Villa Aurelia,Asunción,,72,land,2,3800000,PYG,541.68,3800000,PYG,541.68,7015.25,8,0,1,0,1,1,1,,remax,143098010-90
2688,2025-11-20,sale,casa,"San Antonio, Central",,Central,San Antonio,120,built,2,250000000,PYG,35636.65,240000000,PYG,34211.18,7015.25,285,-4,0,1,1,1,1,,remax,143020098-28
3274,2025-11-20,rent,local,Asunción,San Roque,Asunción,,70,built,,6500000,PYG,926.55,6100000,PYG,869.53,7015.25,12,-6.154,0,1,1,1,1,,remax,143084038-81
3459,2025-11-20,sale,casa,"Capiatá, Central",,Central,Capiatá,250,built,3,430000000,PYG,61295.04,430000000,PYG,61295.04,7015.25,245,0,1,0,1,1,1,,remax,143026171-24
3603,2025-11-20,sale,casa,"Presidente Franco, Alto Paraná",,Alto Paraná,,100,built,2,450000000,PYG,64145.97,450000000,PYG,64145.97,7015.25,641,0,1,0,1,1,1,,remax,143050060-279
3690,2025-11-20,sale,departamento,"Mariano Roque Alonso, Central",,Central,Mariano Roque Alonso,55,built,2,49126,USD,49126,344618890,PYG,49124.25,7015.25,893,-0.004,0,0,1,1,0,cross-currency,remax,143054048-85
4538,2025-11-20,rent,casa,Asunción,Santa Librada,Asunción,,100,built,2,3600000,PYG,513.17,3600000,PYG,513.17,7015.25,5,0,1,0,1,1,1,,remax,143063204-51
32173,2025-11-20,sale,terreno,"Lambaré, Central",,Central,Lambaré,360,land,,320000000,PYG,45614.91,310000000,PYG,44189.44,7015.25,123,-3.125,0,1,1,1,1,,remax,143071067-77
333,2025-11-21,rent,departamento,Asunción,Sajonia,Asunción,,70,land,2,3300000,PYG,471.68,3500000,PYG,500.27,6996.215,7,6.061,0,0,1,1,1,,remax,143061015-129
348,2025-11-21,rent,casa,Asunción,San Vicente,Asunción,,280,built,4,12500000,PYG,1786.68,12500000,PYG,1786.68,6996.215,6,0,1,0,1,1,1,,remax,143098054-52
456,2025-11-21,rent,local,"San Lorenzo, Central",,Central,San Lorenzo,398,built,,7000000,PYG,1000.54,7000000,PYG,1000.54,6996.215,3,0,1,0,1,1,1,,remax,143037112-57
702,2025-11-21,rent,duplex,"Lambaré, Central",,Central,Lambaré,88,built,2,2500000,PYG,357.34,2500000,PYG,357.34,6996.215,4,0,1,0,1,1,1,,remax,143048005-249
1546,2025-11-21,rent,departamento,Asunción,Herrera,Asunción,,360,land,2,4500000,PYG,643.2,4500000,PYG,643.2,6996.215,2,0,1,0,1,1,1,,remax,143025149-236
2465,2025-11-21,sale,casa,"Lambaré, Central",,Central,Lambaré,250,built,6,100000,USD,100000,600000000,PYG,85760.66,6996.215,343,-14.239,0,0,1,1,0,cross-currency,remax,143025145-331
2871,2025-11-21,rent,departamento,Asunción,Las Lomas (Carmelitas),Asunción,,91,built,2,1100,USD,1100,6669000,PYG,953.23,6996.215,11,-13.343,0,0,1,1,0,cross-currency,remax,143026176-55
3057,2025-11-21,sale,casa,"Filadelfia, Boquerón",,Boquerón,,99,built,2,357300000,PYG,51070.47,3570300000,PYG,510318.79,6996.215,5171,899.244,0,0,1,1,0,outside 0.4 to 1.6 of the ask,remax,143016008-492
3124,2025-11-21,rent,otro,"Caazapá, Caazapá",,Caazapá,,130,built,1,1300000,PYG,185.81,1300000,PYG,185.81,6996.215,1,0,1,0,1,1,1,,remax,143095004-80
3291,2025-11-21,sale,departamento,Asunción,Las Lomas (Carmelitas),Asunción,,49,built,,80000,USD,80000,561040000,PYG,80191.93,6996.215,1637,0.24,0,0,1,1,0,cross-currency,remax,143028080-54
3497,2025-11-21,rent,casa,Asunción,Mburicaó,Asunción,,220,built,3,8500000,PYG,1214.94,7500000,PYG,1072.01,6996.215,5,-11.764,0,1,1,1,1,,remax,143098010-88
3587,2025-11-21,sale,casa,Asunción,Mburucuyá,Asunción,,350,built,5,495000,USD,495000,3105000000,PYG,443811.4,6996.215,1268,-10.341,0,0,1,1,0,cross-currency,remax,143063002-265
4142,2025-11-21,rent,departamento,Asunción,Las Lomas (Carmelitas),Asunción,,101,built,2,1200,USD,1200,7722000,PYG,1103.74,6996.215,11,-8.022,0,0,1,1,0,cross-currency,remax,143026176-57
4399,2025-11-21,sale,terreno,"Santa Rita, Alto Paraná",,Alto Paraná,,,,,21000,USD,21000,147000000,PYG,21011.36,6996.215,,0.054,0,0,1,1,0,cross-currency,remax,143065026-169
4429,2025-11-21,rent,oficina,"Ciudad del Este, Alto Paraná",,Alto Paraná,Ciudad del Este,18,built,,2000000,PYG,285.87,2000000,PYG,285.87,6996.215,16,0,1,0,1,1,1,,remax,143050002-235
593,2025-11-22,sale,departamento,Asunción,Recoleta,Asunción,,50,land,1,79050,USD,79050,561255000,PYG,80222.66,6996.215,1604,1.483,0,0,1,1,0,cross-currency,remax,143056054-47
1261,2025-11-22,rent,departamento,Asunción,Mburucuyá,Asunción,,90,land,2,900,USD,900,6250000,PYG,893.34,6996.215,10,-0.74,0,0,1,1,0,cross-currency,remax,143091056-4
2145,2025-11-22,sale,casa,"Santa Rita, Alto Paraná",,Alto Paraná,,36,built,3,45000,USD,45000,357000000,PYG,51027.59,6996.215,1417,13.395,0,0,1,1,0,cross-currency,remax,143065032-12
2224,2025-11-22,sale,terreno,"Luque, Central",,Central,Luque,,,,1100000000,PYG,157227.87,980000000,PYG,140075.74,6996.215,,-10.909,0,1,1,1,1,,remax,143019036-36
3897,2025-11-22,rent,departamento,Asunción,Las Lomas (Carmelitas),Asunción,,42,land,1,720,USD,720,5325000,PYG,761.13,6996.215,18,5.713,0,0,1,1,0,cross-currency,remax,143056054-52
556,2025-11-24,sale,departamento,Asunción,Ciudad Nueva,Asunción,,97,land,2,125000,USD,125000,701389000,PYG,100060.63,7009.64,1032,-19.951,0,0,1,1,0,cross-currency,remax,143028003-155
1291,2025-11-24,sale,casa,"Capiatá, Central",,Central,Capiatá,200,built,3,350000000,PYG,49931.24,350000000,PYG,49931.24,7009.64,250,0,1,0,1,1,1,,remax,143025184-24
1692,2025-11-24,sale,terreno,"Lambaré, Central",,Central,Lambaré,566,land,,350000000,PYG,49931.24,300000000,PYG,42798.2,7009.64,76,-14.286,0,1,1,1,1,,remax,143036112-25
1862,2025-11-24,sale,terreno,"Villa Elisa, Central",,Central,Villa Elisa,366,land,,205000000,PYG,29245.44,205000000,PYG,29245.44,7009.64,80,0,1,0,1,1,1,,remax,143068079-114
3056,2025-11-24,rent,departamento,Asunción,Las Lomas (Carmelitas),Asunción,,42,land,1,620,USD,620,4346643,PYG,620.1,7009.64,15,0.016,0,0,1,1,0,cross-currency,remax,143056056-47
3327,2025-11-24,sale,departamento,Asunción,Manorá,Asunción,,94,land,2,135000,USD,135000,840000000,PYG,119834.97,7009.64,1275,-11.233,0,0,1,1,0,cross-currency,remax,143063217-10
3839,2025-11-24,rent,deposito,Asunción,Vista Alegre,Asunción,,280,built,,9900000,PYG,1412.34,7350000,PYG,1048.56,7009.64,4,-25.757,0,1,1,1,1,,remax,143026171-18
3912,2025-11-24,sale,departamento,"Loma Plata, Boquerón",,Boquerón,,1029,land,2,175000000,PYG,24965.62,175000000,PYG,24965.62,7009.64,24,0,1,0,1,1,1,,remax,143078018-82
3952,2025-11-24,rent,departamento,"San Lorenzo, Central",,Central,San Lorenzo,70,built,3,1900000,PYG,271.06,1800000,PYG,256.79,7009.64,4,-5.265,0,1,1,1,1,,remax,143019087-28
32591,2025-11-24,rent,departamento,Asunción,Pinoza,Asunción,,72,built,2,2000000,PYG,285.32,2000000,PYG,285.32,7009.64,4,0,1,0,1,1,1,,remax,143063185-32
312265,2025-11-24,rent,departamento,Asunción,Las Lomas (Carmelitas),Asunción,,90,built,,620,USD,620,4160200,PYG,593.5,7009.64,7,-4.274,0,0,1,1,0,cross-currency,remax,143056050-56
402,2025-11-25,sale,departamento,Asunción,Villa Aurelia,Asunción,,47,land,1,67257,USD,67257,545454000,PYG,77972.91,6995.43,1659,15.933,0,0,1,1,0,cross-currency,remax,143063200-2
765,2025-11-25,sale,terreno,"San Lorenzo, Central",,Central,San Lorenzo,381,land,,250000000,PYG,35737.62,225000000,PYG,32163.86,6995.43,84,-10,0,1,1,1,1,,remax,143014141-220
1791,2025-11-25,sale,departamento,Asunción,Las Lomas (Carmelitas),Asunción,,42,land,1,115000,USD,115000,770500000,PYG,110143.34,6995.43,2622,-4.223,0,0,1,1,0,cross-currency,remax,143056036-170
1916,2025-11-25,sale,casa,"Areguá, Central",,Central,Areguá,150,built,3,300000000,PYG,42885.14,240000000,PYG,34308.11,6995.43,229,-20,0,1,1,1,1,,remax,143054118-1
2677,2025-11-25,rent,casa,"Luque, Central",,Central,Luque,70,built,2,2300000,PYG,328.79,2300000,PYG,328.79,6995.43,5,0,1,0,1,1,1,,remax,143061061-125
3064,2025-11-25,rent,oficina,"Itauguá, Central",,Central,Itauguá,,,,5000000,PYG,714.75,5000000,PYG,714.75,6995.43,,0,1,0,1,1,1,,remax,143025146-58
3129,2025-11-25,sale,casa,"Capiatá, Central",,Central,Capiatá,71,built,2,280000000,PYG,40026.13,250000000,PYG,35737.62,6995.43,507,-10.714,0,1,1,1,1,,remax,143014141-157
3781,2025-11-25,rent,duplex,"Ñemby, Central",,Central,Ñemby,100,built,2,2800000,PYG,400.26,2800000,PYG,400.26,6995.43,4,0,1,0,1,1,1,,remax,143025178-35
3861,2025-11-25,sale,casa,"Capiatá, Central",,Central,Capiatá,71,built,2,280000000,PYG,40026.13,250000000,PYG,35737.62,6995.43,507,-10.714,0,1,1,1,1,,remax,143098116-145
3931,2025-11-25,sale,terreno,"Hernandarias, Alto Paraná",,Alto Paraná,Hernandarias,,,,125000000,PYG,17868.81,120000000,PYG,17154.06,6995.43,,-4,0,1,1,1,1,,remax,143050100-34
4501,2025-11-25,sale,terreno,"San Lorenzo, Central",,Central,San Lorenzo,381,land,,250000000,PYG,35737.62,225000000,PYG,32163.86,6995.43,84,-10,0,1,1,1,1,,remax,143098116-54
313178,2025-11-25,sale,terreno,"Lambaré, Central",,Central,Lambaré,154,built,3,330000000,PYG,47173.65,330000000,PYG,47173.65,6995.43,306,0,1,0,1,1,1,,remax,143001101-19
184,2025-11-26,rent,oficina,Asunción,Ciudad Nueva,Asunción,,350,land,,7000000,PYG,1003.19,6000000,PYG,859.88,6977.73,2,-14.285,0,1,1,1,1,,remax,143014179-26
632,2025-11-26,sale,departamento,Asunción,Ycuá Satí,Asunción,,61,land,2,92800,USD,92800,649600000,PYG,93096.18,6977.73,1526,0.319,0,0,2,1,0,cross-currency,remax,143056001-160
692,2025-11-26,rent,duplex,"Fernando de la Mora, Central",,Central,Fernando de la Mora,65,built,3,3300000,PYG,472.93,3300000,PYG,472.93,6977.73,7,0,1,0,1,1,1,,remax,143019093-25
768,2025-11-26,rent,casa,"Villa Elisa, Central",,Central,Villa Elisa,85,built,2,2200000,PYG,315.29,2200000,PYG,315.29,6977.73,4,0,1,0,1,1,1,,remax,143026092-68
1039,2025-11-26,rent,casa,"Lambaré, Central",,Central,Lambaré,330,built,6,6000000,PYG,859.88,6000000,PYG,859.88,6977.73,3,0,1,0,1,1,1,,remax,143054089-34
1208,2025-11-26,rent,departamento,"Encarnación, Itapúa",,Itapúa,Encarnación,79,land,2,650,USD,650,4472000,PYG,640.9,6977.73,8,-1.4,0,0,1,1,0,cross-currency,remax,143032066-43
1462,2025-11-26,sale,casa,"Encarnación, Itapúa",,Itapúa,Encarnación,464,built,3,465000,USD,465000,2380000000,PYG,341085.14,6977.73,735,-26.648,0,0,1,1,0,cross-currency,remax,143011007-2014
1686,2025-11-26,sale,casa,"Luque, Central",,Central,Luque,217,built,3,450000000,PYG,64490.89,430000000,PYG,61624.63,6977.73,284,-4.444,0,1,1,1,1,,remax,143048009-70
1906,2025-11-26,sale,departamento,"Encarnación, Itapúa",,Itapúa,Encarnación,36,land,,42900,USD,42900,300300000,PYG,43036.92,6977.73,1206,0.319,0,0,1,1,0,cross-currency,remax,143011007-1743
1918,2025-11-26,sale,terreno,"Julián Augusto Saldívar, Central",,Central,Julián Augusto Saldívar,401,land,,150000000,PYG,21496.96,120000000,PYG,17197.57,6977.73,43,-20,0,1,1,1,1,,remax,143036128-2
2024,2025-11-26,rent,departamento,"Encarnación, Itapúa",,Itapúa,Encarnación,150,land,2,5500000,PYG,788.22,5500000,PYG,788.22,6977.73,5,0,1,0,1,1,1,,remax,143032072-51
2056,2025-11-26,sale,casa,"Cambyretá, Itapúa",,Itapúa,Cambyretá,198,built,2,400000000,PYG,57325.23,380000000,PYG,54458.97,6977.73,275,-5,0,1,1,1,1,,remax,143085032-71
3088,2025-11-26,sale,departamento,Asunción,Ycuá Satí,Asunción,,61,land,2,92800,USD,92800,649600000,PYG,93096.18,6977.73,1526,0.319,0,0,2,0,0,cross-currency,remax,143056001-244
17,2025-11-27,sale,departamento,"Encarnación, Itapúa",,Itapúa,Encarnación,148,land,2,282000,USD,282000,282000,USD,282000,6993.325,1905,0,1,0,1,1,1,,remax,143032069-73
114,2025-11-27,rent,departamento,"San Lorenzo, Central",,Central,San Lorenzo,80,built,2,1600000,PYG,228.79,1600000,PYG,228.79,6993.325,3,0,1,0,1,1,1,,remax,143025205-10
207,2025-11-27,sale,terreno,"Capiatá, Central",,Central,Capiatá,436,built,,105000000,PYG,15014.32,100000000,PYG,14299.35,6993.325,33,-4.762,0,1,1,1,1,,remax,143092058-62
217,2025-11-27,rent,departamento,Asunción,Las Lomas (Carmelitas),Asunción,,54,land,1,0,USD,0,4623000,USD,4623000,6993.325,86411,,0,0,1,1,0,no ask,remax,143056032-485
347,2025-11-27,sale,departamento,Asunción,Ycuá Satí,Asunción,,59,land,1,108000,USD,108000,745200000,PYG,106558.75,6993.325,1806,-1.334,0,0,1,1,0,cross-currency,remax,143056032-208
465,2025-11-27,sale,terreno,Asunción,Recoleta,Asunción,,214,built,3,250000,USD,250000,1612530000,PYG,230581.3,6993.325,1077,-7.767,0,0,1,1,0,cross-currency,remax,143071082-7
508,2025-11-27,rent,duplex,"San Lorenzo, Central",,Central,San Lorenzo,100,land,2,3000000,PYG,428.98,3000000,PYG,428.98,6993.325,4,0,1,0,1,1,1,,remax,143100026-30
691,2025-11-27,rent,casa,Asunción,San Rafael,Asunción,,360,built,2,3800000,PYG,543.38,3000000,PYG,428.98,6993.325,1,-21.053,0,1,1,1,1,,remax,143098132-73
735,2025-11-27,sale,casa,"Hernandarias, Alto Paraná",,Alto Paraná,Hernandarias,60,built,3,350000000,PYG,50047.72,329000000,PYG,47044.86,6993.325,784,-6,0,1,1,1,1,,remax,143050087-81
844,2025-11-27,sale,departamento,Asunción,Recoleta,Asunción,,39,land,1,92900,USD,92900,650300000,PYG,92988.67,6993.325,2384,0.095,0,0,1,1,0,cross-currency,remax,143056058-3
938,2025-11-27,rent,duplex,"Cambyretá, Itapúa",,Itapúa,Cambyretá,146,land,3,4200000,PYG,600.57,4200000,PYG,600.57,6993.325,4,0,1,0,2,1,1,,remax,143011091-28
945,2025-11-27,sale,departamento,Asunción,Las Lomas (Carmelitas),Asunción,,40,built,,65000,USD,65000,453375000,PYG,64829.68,6993.325,1621,-0.262,0,0,1,1,0,cross-currency,remax,143063065-71
1084,2025-11-27,rent,casa,Asunción,San Rafael,Asunción,,360,built,2,3800000,PYG,543.38,3000000,PYG,428.98,6993.325,1,-21.053,0,1,1,1,1,,remax,143014001-126
1323,2025-11-27,rent,departamento,Asunción,Catedral,Asunción,,82,land,2,2500000,PYG,357.48,2500000,PYG,357.48,6993.325,4,0,1,0,1,1,1,,remax,143025151-86
1703,2025-11-27,sale,departamento,Asunción,Las Lomas (Carmelitas),Asunción,,46,built,,77500,USD,77500,488250000,PYG,69816.58,6993.325,1528,-9.914,0,0,1,1,0,cross-currency,remax,143063065-66
2121,2025-11-27,rent,departamento,Asunción,San Roque,Asunción,,192,built,2,3200000,PYG,457.58,3200000,PYG,457.58,6993.325,2,0,1,0,1,1,1,,remax,143098055-5
2421,2025-11-27,rent,otro,"Luque, Central",,Central,Luque,,,2,2300000,PYG,328.89,2300000,PYG,328.89,6993.325,,0,1,0,1,1,1,,remax,143100042-11
2682,2025-11-27,sale,casa,"Luque, Central",,Central,Luque,75,built,2,310000000,PYG,44327.98,310000000,PYG,44327.98,6993.325,591,0,1,0,1,1,1,,remax,143061002-178
3059,2025-11-27,rent,local,Asunción,San Pablo,Asunción,,,,,10500000,PYG,1501.43,10500000,PYG,1501.43,6993.325,,0,1,0,1,1,1,,remax,143025124-162
3165,2025-11-27,rent,oficina,"San Lorenzo, Central",,Central,San Lorenzo,360,built,,1300000,PYG,185.89,1200000,PYG,171.59,6993.325,0,-7.693,0,1,1,1,1,,remax,143092058-74
3187,2025-11-27,rent,departamento,"Fernando de la Mora, Central",,Central,Fernando de la Mora,6,land,1,1200000,PYG,171.59,1200000,PYG,171.59,6993.325,29,0,1,0,1,1,1,,remax,143025155-232
